"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"ségréguant";"ségréguante";"ségréguantes";"ségréguants";0;0;91149
"seinant";"seinante";"seinantes";"seinants";0;0;91150
"séjournant";"séjournante";"séjournantes";"séjournants";0;0;91151
"sélectant";"sélectante";"sélectantes";"sélectants";0;0;91152
"sélectionnant";"sélectionnante";"sélectionnantes";"sélectionnants";0;0;91153
"sellant";"sellante";"sellantes";"sellants";0;0;91154
"semblant";"semblante";"semblantes";"semblants";0;41;91155
"semant";"semante";"semantes";"semants";0;0;91156
"semonçant";"semonçante";"semonçantes";"semonçants";0;0;91157
"sentant";"sentante";"sentantes";"sentants";0;28;91159
"séparant";"séparante";"séparantes";"séparants";0;0;91160
"septuplant";"septuplante";"septuplantes";"septuplants";0;0;91161
"séquençant";"séquençante";"séquençantes";"séquençants";0;0;91162
"séquestrant";"séquestrante";"séquestrantes";"séquestrants";0;0;91163
"sérançant";"sérançante";"sérançantes";"sérançants";0;0;91164
"serfouissant";"serfouissante";"serfouissantes";"serfouissants";0;0;91165
"sériant";"sériante";"sériantes";"sériants";0;0;91167
"serinant";"serinante";"serinantes";"serinants";0;0;91168
"seringuant";"seringuante";"seringuantes";"seringuants";0;0;91169
"sermonnant";"sermonnante";"sermonnantes";"sermonnants";0;0;91170
"serpentant";"serpentante";"serpentantes";"serpentants";0;0;91171
"serrant";"serrante";"serrantes";"serrants";0;0;91172
"sertissant";"sertissante";"sertissantes";"sertissants";0;0;91173
"servant";"servante";"servantes";"servants";0;21;91174
"sévissant";"sévissante";"sévissantes";"sévissants";0;0;91175
"sevrant";"sevrante";"sevrantes";"sevrants";0;0;91176
"sextuplant";"sextuplante";"sextuplantes";"sextuplants";0;0;91177
"shampooinant";"shampooinante";"shampooinantes";"shampooinants";0;0;91179
"shampooingnant";"shampooingnante";"shampooingnantes";"shampooingnants";0;0;91180
"shampouinant";"shampouinante";"shampouinantes";"shampouinants";0;0;91181
"shootant";"shootante";"shootantes";"shootants";0;0;91182
"shuntant";"shuntante";"shuntantes";"shuntants";0;0;91183
"sidérant";"sidérante";"sidérantes";"sidérants";0;0;91184
"siégeant";"siégeante";"siégeantes";"siégeants";0;0;91185
"sifflant";"sifflante";"sifflantes";"sifflants";0;0;91186
"sifflotant";"sifflotante";"sifflotantes";"sifflotants";0;0;91187
"signalant";"signalante";"signalantes";"signalants";0;1;91188
"signant";"signante";"signantes";"signants";0;5;91190
"signifiant";"signifiante";"signifiantes";"signifiants";0;14;91191
"silhouettant";"silhouettante";"silhouettantes";"silhouettants";0;0;91192
"siliconant";"siliconante";"siliconantes";"siliconants";0;0;91194
"sillonnant";"sillonnante";"sillonnantes";"sillonnants";0;0;91195
"simplifiant";"simplifiante";"simplifiantes";"simplifiants";0;9;91197
"simulant";"simulante";"simulantes";"simulants";0;0;91198
"singeant";"singeante";"singeantes";"singeants";0;0;91199
"sinuant";"sinuante";"sinuantes";"sinuants";0;0;91202
"siphonnant";"siphonnante";"siphonnantes";"siphonnants";0;0;91203
"sirotant";"sirotante";"sirotantes";"sirotants";0;0;91204
"situant";"situante";"situantes";"situants";0;9;91205
"skiant";"skiante";"skiantes";"skiants";0;0;91206
"skippant";"skippante";"skippantes";"skippants";0;0;91207
"slalomant";"slalomante";"slalomantes";"slalomants";0;0;91208
"sliçant";"sliçante";"sliçantes";"sliçants";0;0;91210
"smashant";"smashante";"smashantes";"smashants";0;0;91211
"smillant";"smillante";"smillantes";"smillants";0;0;91212
"smurfant";"smurfante";"smurfantes";"smurfants";0;0;91213
"snifant";"snifante";"snifantes";"snifants";0;0;91214
"sniffant";"sniffante";"sniffantes";"sniffants";0;0;91215
"snobant";"snobante";"snobantes";"snobants";0;0;91216
"soignant";"soignante";"soignantes";"soignants";0;0;91220
"soldant";"soldante";"soldantes";"soldants";0;0;91222
"solfiant";"solfiante";"solfiantes";"solfiants";0;0;91224
"solidifiant";"solidifiante";"solidifiantes";"solidifiants";0;0;91226
"solifluant";"solifluante";"solifluantes";"solifluants";0;0;91227
"soliloquant";"soliloquante";"soliloquantes";"soliloquants";0;0;91228
"sollicitant";"sollicitante";"sollicitantes";"sollicitants";0;19;91229
"solutionnant";"solutionnante";"solutionnantes";"solutionnants";0;0;91232
"sombrant";"sombrante";"sombrantes";"sombrants";0;2;91234
"sommeillant";"sommeillante";"sommeillantes";"sommeillants";0;0;91235
"sommant";"sommante";"sommantes";"sommants";0;0;91236
"somnolant";"somnolante";"somnolantes";"somnolants";0;0;91237
"sondant";"sondante";"sondantes";"sondants";0;0;91238
"songeant";"songeante";"songeantes";"songeants";0;0;91239
"sonnaillant";"sonnaillante";"sonnaillantes";"sonnaillants";0;0;91240
"sonnant";"sonnante";"sonnantes";"sonnants";0;2;91241
"sophistiquant";"sophistiquante";"sophistiquantes";"sophistiquants";0;0;91243
"sorguant";"sorguante";"sorguantes";"sorguants";0;0;91244
"sortant";"sortante";"sortantes";"sortants";0;8;91245
"soubattant";"soubattante";"soubattantes";"soubattants";0;0;91246
"souchetant";"souchetante";"souchetantes";"souchetants";0;0;91248
"souchevant";"souchevante";"souchevantes";"souchevants";0;0;91249
"soudant";"soudante";"soudantes";"soudants";0;0;91250
"soudoyant";"soudoyante";"soudoyantes";"soudoyants";0;0;91251
"soufflant";"soufflante";"soufflantes";"soufflants";0;0;91252
"souffletant";"souffletante";"souffletantes";"souffletants";0;0;91253
"souffrant";"souffrante";"souffrantes";"souffrants";0;6;91254
"soufrant";"soufrante";"soufrantes";"soufrants";0;0;91255
"souhaitant";"souhaitante";"souhaitantes";"souhaitants";0;101;91256
"souillant";"souillante";"souillantes";"souillants";0;0;91257
"soulageant";"soulageante";"soulageantes";"soulageants";0;0;91258
"soélant";"soélante";"soélantes";"soélants";0;0;91259
"soulevant";"soulevante";"soulevantes";"soulevants";0;8;91260
"soulignant";"soulignante";"soulignantes";"soulignants";0;97;91261
"soumettant";"soumettante";"soumettantes";"soumettants";0;24;91262
"soumissionnant";"soumissionnante";"soumissionnantes";"soumissionnants";0;0;91263
"soupçonnant";"soupçonnante";"soupçonnantes";"soupçonnants";0;0;91264
"soupant";"soupante";"soupantes";"soupants";0;0;91265
"soupirant";"soupirante";"soupirantes";"soupirants";0;1;91267
"souquant";"souquante";"souquantes";"souquants";0;0;91268
"sourcillant";"sourcillante";"sourcillantes";"sourcillants";0;0;91269
"sourdinant";"sourdinante";"sourdinantes";"sourdinants";0;0;91270
"souriant";"souriante";"souriantes";"souriants";0;16;91271
"sous-employant";"sous-employante";"sous-employantes";"sous-employants";0;0;91273
"anglo-saxon";"anglo-saxonne";"anglo-saxonnes";"anglo-saxons";0;13;119013
"année-lumière";;;"années-lumière";0;3;119014
"anti-américanisme";;;"anti-américanismes";0;0;119015
"anti-impérialisme";;;"anti-impérialismes";0;0;119016
"anti-impérialiste";;;"anti-impérialistes";0;0;119017
"anti-inflammatoire";;;"anti-inflammatoires";0;0;119018
"anti-inflationniste";;;"anti-inflationnistes";0;0;119019
"souscrivant";"souscrivante";"souscrivantes";"souscrivants";0;2;91283
"soustrayant";"soustrayante";"soustrayantes";"soustrayants";0;0;91284
"soutachant";"soutachante";"soutachantes";"soutachants";0;0;91285
"soutenant";"soutenante";"soutenantes";"soutenants";0;32;91286
"soutirant";"soutirante";"soutirantes";"soutirants";0;0;91287
"spathifiant";"spathifiante";"spathifiantes";"spathifiants";0;0;91289
"spécifiant";"spécifiante";"spécifiantes";"spécifiants";0;0;91292
"spéculant";"spéculante";"spéculantes";"spéculants";0;0;91293
"sphacélant";"sphacélante";"sphacélantes";"sphacélants";0;0;91294
"spittant";"spittante";"spittantes";"spittants";0;0;91296
"splittant";"splittante";"splittantes";"splittants";0;0;91297
"spoliant";"spoliante";"spoliantes";"spoliants";0;0;91298
"sporulant";"sporulante";"sporulantes";"sporulants";0;0;91300
"sprintant";"sprintante";"sprintantes";"sprintants";0;0;91301
"squattant";"squattante";"squattantes";"squattants";0;0;91302
"staffant";"staffante";"staffantes";"staffants";0;0;91306
"stagnant";"stagnante";"stagnantes";"stagnants";0;3;91307
"anti-scientifique";;;"anti-scientifiques";0;0;119020
"anti-sous-marin";"anti-sous-marine";"anti-sous-marines";"anti-sous-marins";0;0;119021
"appui-bras";;;"appuie-bras";0;0;119024
"appui-main";;;"appuie-main";0;0;119026
"appui-tête";;;"appuis-tête";0;0;119028
"starifiant";"starifiante";"starifiantes";"starifiants";0;0;91310
"stationnant";"stationnante";"stationnantes";"stationnants";0;0;91312
"statuant";"statuante";"statuantes";"statuants";0;214;91313
"statufiant";"statufiante";"statufiantes";"statufiants";0;0;91314
"sténographiant";"sténographiante";"sténographiantes";"sténographiants";0;0;91315
"sténotypant";"sténotypante";"sténotypantes";"sténotypants";0;0;91316
"steppant";"steppante";"steppantes";"steppants";0;0;91317
"stéréotypant";"stéréotypante";"stéréotypantes";"stéréotypants";0;0;91318
"stérant";"stérante";"stérantes";"stérants";0;0;91319
"stimulant";"stimulante";"stimulantes";"stimulants";0;3;91322
"stipendiant";"stipendiante";"stipendiantes";"stipendiants";0;0;91323
"stipulant";"stipulante";"stipulantes";"stipulants";0;7;91324
"stockant";"stockante";"stockantes";"stockants";0;0;91325
"stoppant";"stoppante";"stoppantes";"stoppants";0;0;91326
"strangulant";"strangulante";"strangulantes";"strangulants";0;0;91327
"stratifiant";"stratifiante";"stratifiantes";"stratifiants";0;0;91328
"stressant";"stressante";"stressantes";"stressants";0;0;91329
"stridulant";"stridulante";"stridulantes";"stridulants";0;0;91330
"striant";"striante";"striantes";"striants";0;0;91331
"strippant";"strippante";"strippantes";"strippants";0;0;91332
"striquant";"striquante";"striquantes";"striquants";0;0;91333
"structurant";"structurante";"structurantes";"structurants";0;6;91334
"stupéfiant";"stupéfiante";"stupéfiantes";"stupéfiants";0;1;91335
"stuquant";"stuquante";"stuquantes";"stuquants";0;0;91336
"stylant";"stylante";"stylantes";"stylants";0;0;91337
"subdéléguant";"subdéléguante";"subdéléguantes";"subdéléguants";0;0;91339
"subissant";"subissante";"subissantes";"subissants";0;0;91341
"subjuguant";"subjuguante";"subjuguantes";"subjuguants";0;0;91342
"sublimant";"sublimante";"sublimantes";"sublimants";0;0;91343
"submergeant";"submergeante";"submergeantes";"submergeants";0;0;91344
"subodorant";"subodorante";"subodorantes";"subodorants";0;0;91345
"subordonnant";"subordonnante";"subordonnantes";"subordonnants";0;11;91346
"subornant";"subornante";"subornantes";"subornants";0;0;91347
"subrogeant";"subrogeante";"subrogeantes";"subrogeants";0;0;91348
"substantivant";"substantivante";"substantivantes";"substantivants";0;0;91350
"substituant";"substituante";"substituantes";"substituants";0;15;91351
"subsumant";"subsumante";"subsumantes";"subsumants";0;0;91352
"subvenant";"subvenante";"subvenantes";"subvenants";0;0;91354
"subventionnant";"subventionnante";"subventionnantes";"subventionnants";0;0;91355
"subvertissant";"subvertissante";"subvertissantes";"subvertissants";0;0;91356
"succédant";"succédante";"succédantes";"succédants";0;0;91357
"succombant";"succombante";"succombantes";"succombants";0;0;91358
"suçant";"suçante";"suçantes";"suçants";0;0;91359
"suçotant";"suçotante";"suçotantes";"suçotants";0;0;91360
"sucrant";"sucrante";"sucrantes";"sucrants";0;0;91361
"suant";"suante";"suantes";"suants";0;0;91362
"suffixant";"suffixante";"suffixantes";"suffixants";0;0;91364
"suffoquant";"suffoquante";"suffoquantes";"suffoquants";0;0;91365
"suggérant";"suggérante";"suggérantes";"suggérants";0;0;91366
"suggestionnant";"suggestionnante";"suggestionnantes";"suggestionnants";0;0;91367
"suifant";"suifante";"suifantes";"suifants";0;0;91368
"suiffant";"suiffante";"suiffantes";"suiffants";0;0;91369
"suintant";"suintante";"suintantes";"suintants";0;0;91370
"suivant";"suivante";"suivantes";"suivants";0;438;91371
"sulfatant";"sulfatante";"sulfatantes";"sulfatants";0;0;91372
"sulfitant";"sulfitante";"sulfitantes";"sulfitants";0;0;91373
"sulfonant";"sulfonante";"sulfonantes";"sulfonants";0;0;91374
"sulfurant";"sulfurante";"sulfurantes";"sulfurants";0;0;91375
"supant";"supante";"supantes";"supants";0;0;91376
"superfinissant";"superfinissante";"superfinissantes";"superfinissants";0;0;91377
"supplantant";"supplantante";"supplantantes";"supplantants";0;2;91380
"suppléant";"suppléante";"suppléantes";"suppléants";0;0;91381
"supplémentant";"supplémentante";"supplémentantes";"supplémentants";0;0;91382
"suppliciant";"suppliciante";"suppliciantes";"suppliciants";0;0;91383
"suppliant";"suppliante";"suppliantes";"suppliants";0;7;91384
"supportant";"supportante";"supportantes";"supportants";0;2;91385
"supprimant";"supprimante";"supprimantes";"supprimants";0;41;91387
"suppurant";"suppurante";"suppurantes";"suppurants";0;0;91388
"supputant";"supputante";"supputantes";"supputants";0;0;91389
"surabondant";"surabondante";"surabondantes";"surabondants";0;0;91390
"surajoutant";"surajoutante";"surajoutantes";"surajoutants";0;0;91391
"suralimentant";"suralimentante";"suralimentantes";"suralimentants";0;0;91392
"surarmant";"surarmante";"surarmantes";"surarmants";0;0;91393
"surbaissant";"surbaissante";"surbaissantes";"surbaissants";0;0;91394
"surchargeant";"surchargeante";"surchargeantes";"surchargeants";0;0;91396
"surchauffant";"surchauffante";"surchauffantes";"surchauffants";0;0;91397
"surclassant";"surclassante";"surclassantes";"surclassants";0;0;91398
"surcomprimant";"surcomprimante";"surcomprimantes";"surcomprimants";0;0;91399
"surcontrant";"surcontrante";"surcontrantes";"surcontrants";0;0;91400
"surcoupant";"surcoupante";"surcoupantes";"surcoupants";0;0;91401
"surdorant";"surdorante";"surdorantes";"surdorants";0;0;91402
"surédifiant";"surédifiante";"surédifiantes";"surédifiants";0;0;91403
"surélevant";"surélevante";"surélevantes";"surélevants";0;0;91404
"surenchérissant";"surenchérissante";"surenchérissantes";"surenchérissants";0;0;91405
"surentraînant";"surentraînante";"surentraînantes";"surentraînants";0;0;91406
"suréquipant";"suréquipante";"suréquipantes";"suréquipants";0;0;91407
"surestimant";"surestimante";"surestimantes";"surestimants";0;0;91408
"surévaluant";"surévaluante";"surévaluantes";"surévaluants";0;0;91409
"surexcitant";"surexcitante";"surexcitantes";"surexcitants";0;0;91410
"surexploitant";"surexploitante";"surexploitantes";"surexploitants";0;0;91411
"surfaçant";"surfaçante";"surfaçantes";"surfaçants";0;0;91413
"surfacturant";"surfacturante";"surfacturantes";"surfacturants";0;0;91414
"surfant";"surfante";"surfantes";"surfants";0;0;91416
"surfilant";"surfilante";"surfilantes";"surfilants";0;0;91417
"surgelant";"surgelante";"surgelantes";"surgelants";0;0;91418
"surgeonnant";"surgeonnante";"surgeonnantes";"surgeonnants";0;0;91419
"surgissant";"surgissante";"surgissantes";"surgissants";0;0;91420
"surglaçant";"surglaçante";"surglaçantes";"surglaçants";0;0;91421
"surhaussant";"surhaussante";"surhaussantes";"surhaussants";0;0;91422
"surinant";"surinante";"surinantes";"surinants";0;0;91424
"surinvestissant";"surinvestissante";"surinvestissantes";"surinvestissants";0;0;91425
"surissant";"surissante";"surissantes";"surissants";0;0;91426
"surjalant";"surjalante";"surjalantes";"surjalants";0;0;91427
"surjetant";"surjetante";"surjetantes";"surjetants";0;0;91428
"surliant";"surliante";"surliantes";"surliants";0;0;91429
"surlignant";"surlignante";"surlignantes";"surlignants";0;0;91430
"surlouant";"surlouante";"surlouantes";"surlouants";0;0;91431
"surmenant";"surmenante";"surmenantes";"surmenants";0;0;91433
"surmontant";"surmontante";"surmontantes";"surmontants";0;1;91434
"surmoulant";"surmoulante";"surmoulantes";"surmoulants";0;0;91435
"surnageant";"surnageante";"surnageantes";"surnageants";0;0;91436
"surnommant";"surnommante";"surnommantes";"surnommants";0;0;91437
"suroxydant";"suroxydante";"suroxydantes";"suroxydants";0;0;91438
"surpassant";"surpassante";"surpassantes";"surpassants";0;0;91439
"surpayant";"surpayante";"surpayantes";"surpayants";0;0;91440
"surpiquant";"surpiquante";"surpiquantes";"surpiquants";0;0;91441
"surplombant";"surplombante";"surplombantes";"surplombants";0;1;91442
"surprenant";"surprenante";"surprenantes";"surprenants";0;22;91443
"surprotégeant";"surprotégeante";"surprotégeantes";"surprotégeants";0;0;91445
"sursaturant";"sursaturante";"sursaturantes";"sursaturants";0;0;91446
"sursautant";"sursautante";"sursautantes";"sursautants";0;0;91447
"sursemant";"sursemante";"sursemantes";"sursemants";0;0;91448
"sursoyant";"sursoyante";"sursoyantes";"sursoyants";0;0;91449
"surstockant";"surstockante";"surstockantes";"surstockants";0;0;91450
"surtaxant";"surtaxante";"surtaxantes";"surtaxants";0;0;91451
"surtondant";"surtondante";"surtondantes";"surtondants";0;0;91452
"surveillant";"surveillante";"surveillantes";"surveillants";0;1;91453
"survenant";"survenante";"survenantes";"survenants";0;8;91454
"survirant";"survirante";"survirantes";"survirants";0;0;91455
"survivant";"survivante";"survivantes";"survivants";0;20;91456
"survolant";"survolante";"survolantes";"survolants";0;0;91457
"survoltant";"survoltante";"survoltantes";"survoltants";0;0;91458
"suscitant";"suscitante";"suscitantes";"suscitants";0;0;91459
"suspectant";"suspectante";"suspectantes";"suspectants";0;0;91460
"suspendant";"suspendante";"suspendantes";"suspendants";0;0;91461
"sustentant";"sustentante";"sustentantes";"sustentants";0;0;91462
"susurrant";"susurrante";"susurrantes";"susurrants";0;0;91463
"suturant";"suturante";"suturantes";"suturants";0;0;91464
"swinguant";"swinguante";"swinguantes";"swinguants";0;0;91465
"syllabant";"syllabante";"syllabantes";"syllabants";0;0;91466
"syncopant";"syncopante";"syncopantes";"syncopants";0;0;91471
"syndiquant";"syndiquante";"syndiquantes";"syndiquants";0;0;91474
"tabassant";"tabassante";"tabassantes";"tabassants";0;0;91478
"tablant";"tablante";"tablantes";"tablants";0;0;91479
"tablettant";"tablettante";"tablettantes";"tablettants";0;0;91480
"tabouant";"tabouante";"tabouantes";"tabouants";0;0;91481
"tabulant";"tabulante";"tabulantes";"tabulants";0;0;91483
"tâchant";"tâchante";"tâchantes";"tâchants";0;0;91484
"tachant";"tachante";"tachantes";"tachants";0;1;91485
"tachetant";"tachetante";"tachetantes";"tachetants";0;0;91486
"taclant";"taclante";"taclantes";"taclants";0;0;91487
"taguant";"taguante";"taguantes";"taguants";0;0;91488
"tailladant";"tailladante";"tailladantes";"tailladants";0;0;91489
"taillant";"taillante";"taillantes";"taillants";0;0;91490
"talant";"talante";"talantes";"talants";0;0;91492
"tallant";"tallante";"tallantes";"tallants";0;0;91493
"talochant";"talochante";"talochantes";"talochants";0;0;91494
"talonnant";"talonnante";"talonnantes";"talonnants";0;0;91495
"talquant";"talquante";"talquantes";"talquants";0;0;91496
"tambourinant";"tambourinante";"tambourinantes";"tambourinants";0;0;91497
"tamponnant";"tamponnante";"tamponnantes";"tamponnants";0;0;91499
"tançant";"tançante";"tançantes";"tançants";0;0;91500
"tanguant";"tanguante";"tanguantes";"tanguants";0;0;91501
"tannant";"tannante";"tannantes";"tannants";0;0;91503
"tapageant";"tapageante";"tapageantes";"tapageants";0;0;91505
"tapant";"tapante";"tapantes";"tapants";0;1;91506
"tapinant";"tapinante";"tapinantes";"tapinants";0;0;91507
"tapissant";"tapissante";"tapissantes";"tapissants";0;0;91508
"tapochant";"tapochante";"tapochantes";"tapochants";0;0;91509
"taponnant";"taponnante";"taponnantes";"taponnants";0;0;91510
"tapotant";"tapotante";"tapotantes";"tapotants";0;0;91511
"taquant";"taquante";"taquantes";"taquants";0;0;91512
"taquinant";"taquinante";"taquinantes";"taquinants";0;0;91513
"tarabiscotant";"tarabiscotante";"tarabiscotantes";"tarabiscotants";0;0;91514
"tarabustant";"tarabustante";"tarabustantes";"tarabustants";0;0;91515
"taraudant";"taraudante";"taraudantes";"taraudants";0;0;91516
"tardant";"tardante";"tardantes";"tardants";0;0;91517
"tarant";"tarante";"tarantes";"tarants";0;0;91518
"tarifant";"tarifante";"tarifantes";"tarifants";0;0;91519
"tarifiant";"tarifiante";"tarifiantes";"tarifiants";0;0;91520
"tarissant";"tarissante";"tarissantes";"tarissants";0;0;91521
"tartinant";"tartinante";"tartinantes";"tartinants";0;0;91523
"tartissant";"tartissante";"tartissantes";"tartissants";0;0;91524
"tassant";"tassante";"tassantes";"tassants";0;0;91525
"tataouinant";"tataouinante";"tataouinantes";"tataouinants";0;0;91526
"tâtant";"tâtante";"tâtantes";"tâtants";0;0;91527
"tatillonnant";"tatillonnante";"tatillonnantes";"tatillonnants";0;0;91528
"tatinant";"tatinante";"tatinantes";"tatinants";0;0;91529
"tâtonnant";"tâtonnante";"tâtonnantes";"tâtonnants";0;0;91530
"tatouant";"tatouante";"tatouantes";"tatouants";0;0;91531
"taudant";"taudante";"taudantes";"taudants";0;0;91532
"tavelant";"tavelante";"tavelantes";"tavelants";0;0;91533
"tavellant";"tavellante";"tavellantes";"tavellants";0;0;91534
"taxant";"taxante";"taxantes";"taxants";0;0;91535
"tchatchant";"tchatchante";"tchatchantes";"tchatchants";0;0;91537
"teillant";"teillante";"teillantes";"teillants";0;0;91541
"teignant";"teignante";"teignantes";"teignants";0;0;91542
"teintant";"teintante";"teintantes";"teintants";0;0;91543
"télécommandant";"télécommandante";"télécommandantes";"télécommandants";0;0;91544
"télécopiant";"télécopiante";"télécopiantes";"télécopiants";0;0;91545
"télégraphiant";"télégraphiante";"télégraphiantes";"télégraphiants";0;0;91547
"téléguidant";"téléguidante";"téléguidantes";"téléguidants";0;0;91548
"télémétrant";"télémétrante";"télémétrantes";"télémétrants";0;0;91549
"téléphonant";"téléphonante";"téléphonantes";"téléphonants";0;0;91550
"télépilotant";"télépilotante";"télépilotantes";"télépilotants";0;0;91551
"télescopant";"télescopante";"télescopantes";"télescopants";0;0;91552
"télexant";"télexante";"télexantes";"télexants";0;0;91554
"témoignant";"témoignante";"témoignantes";"témoignants";0;0;91555
"tempérant";"tempérante";"tempérantes";"tempérants";0;0;91556
"tempêtant";"tempêtante";"tempêtantes";"tempêtants";0;0;91557
"tenaillant";"tenaillante";"tenaillantes";"tenaillants";0;0;91559
"tendant";"tendante";"tendantes";"tendants";0;75;91560
"tenant";"tenante";"tenantes";"tenants";0;222;91561
"tenonnant";"tenonnante";"tenonnantes";"tenonnants";0;0;91562
"tensionnant";"tensionnante";"tensionnantes";"tensionnants";0;0;91564
"tentant";"tentante";"tentantes";"tentants";0;4;91565
"terçant";"terçante";"terçantes";"terçants";0;0;91566
"tergiversant";"tergiversante";"tergiversantes";"tergiversants";0;0;91567
"terminant";"terminante";"terminantes";"terminants";0;10;91568
"ternissant";"ternissante";"ternissantes";"ternissants";0;0;91569
"terrassant";"terrassante";"terrassantes";"terrassants";0;0;91570
"terreautant";"terreautante";"terreautantes";"terreautants";0;0;91571
"terrant";"terrante";"terrantes";"terrants";0;0;91572
"terrifiant";"terrifiante";"terrifiantes";"terrifiants";0;8;91573
"terrissant";"terrissante";"terrissantes";"terrissants";0;0;91574
"tersant";"tersante";"tersantes";"tersants";0;0;91576
"testant";"testante";"testantes";"testants";0;0;91577
"tétant";"tétante";"tétantes";"tétants";0;0;91579
"texturant";"texturante";"texturantes";"texturants";0;0;91580
"tictaquant";"tictaquante";"tictaquantes";"tictaquants";0;0;91586
"tiédissant";"tiédissante";"tiédissantes";"tiédissants";0;0;91587
"tierçant";"tierçante";"tierçantes";"tierçants";0;0;91588
"tigrant";"tigrante";"tigrantes";"tigrants";0;0;91589
"tillant";"tillante";"tillantes";"tillants";0;0;91590
"timbrant";"timbrante";"timbrantes";"timbrants";0;0;91591
"tintant";"tintante";"tintantes";"tintants";0;0;91592
"tintinnabulant";"tintinnabulante";"tintinnabulantes";"tintinnabulants";0;0;91593
"tiquant";"tiquante";"tiquantes";"tiquants";0;0;91594
"tiraillant";"tiraillante";"tiraillantes";"tiraillants";0;0;91595
"tirebouchonnant";"tirebouchonnante";"tirebouchonnantes";"tirebouchonnants";0;0;91597
"tirant";"tirante";"tirantes";"tirants";0;28;91598
"tissant";"tissante";"tissantes";"tissants";0;1;91601
"titillant";"titillante";"titillantes";"titillants";0;0;91602
"titrant";"titrante";"titrantes";"titrants";0;0;91603
"titubant";"titubante";"titubantes";"titubants";0;3;91604
"toastant";"toastante";"toastantes";"toastants";0;0;91606
"toilant";"toilante";"toilantes";"toilants";0;0;91607
"toilettant";"toilettante";"toilettantes";"toilettants";0;0;91608
"après-dîner";;;"après-dîners";0;0;119030
"après-guerre";;;"après-guerres";0;16;119031
"tolérant";"tolérante";"tolérantes";"tolérants";0;3;91610
"tombant";"tombante";"tombantes";"tombants";0;4;91611
"tomant";"tomante";"tomantes";"tomants";0;0;91612
"tondant";"tondante";"tondantes";"tondants";0;0;91613
"tonifiant";"tonifiante";"tonifiantes";"tonifiants";0;0;91614
"tonitruant";"tonitruante";"tonitruantes";"tonitruants";0;2;91615
"tonsurant";"tonsurante";"tonsurantes";"tonsurants";0;0;91616
"tontinant";"tontinante";"tontinantes";"tontinants";0;0;91617
"topant";"topante";"topantes";"topants";0;0;91618
"toquant";"toquante";"toquantes";"toquants";0;0;91620
"torchant";"torchante";"torchantes";"torchants";0;0;91621
"torchonnant";"torchonnante";"torchonnantes";"torchonnants";0;0;91622
"tordant";"tordante";"tordantes";"tordants";0;0;91623
"toréant";"toréante";"toréantes";"toréants";0;0;91624
"toronnant";"toronnante";"toronnantes";"toronnants";0;0;91625
"torpillant";"torpillante";"torpillantes";"torpillants";0;0;91626
"torréfiant";"torréfiante";"torréfiantes";"torréfiants";0;0;91627
"torsadant";"torsadante";"torsadantes";"torsadants";0;0;91628
"tortillant";"tortillante";"tortillantes";"tortillants";0;0;91629
"tortorant";"tortorante";"tortorantes";"tortorants";0;0;91630
"torturant";"torturante";"torturantes";"torturants";0;0;91631
"tossant";"tossante";"tossantes";"tossants";0;0;91632
"touchant";"touchante";"touchantes";"touchants";0;46;91634
"touant";"touante";"touantes";"touants";0;0;91635
"touillant";"touillante";"touillantes";"touillants";0;0;91636
"toupillant";"toupillante";"toupillantes";"toupillants";0;0;91637
"toupinant";"toupinante";"toupinantes";"toupinants";0;0;91638
"tourbant";"tourbante";"tourbantes";"tourbants";0;0;91639
"tourbillonnant";"tourbillonnante";"tourbillonnantes";"tourbillonnants";0;2;91640
"tourillonnant";"tourillonnante";"tourillonnantes";"tourillonnants";0;0;91641
"tourmentant";"tourmentante";"tourmentantes";"tourmentants";0;0;91642
"tournaillant";"tournaillante";"tournaillantes";"tournaillants";0;0;91643
"tournassant";"tournassante";"tournassantes";"tournassants";0;0;91644
"tourneboulant";"tourneboulante";"tourneboulantes";"tourneboulants";0;0;91645
"tournant";"tournante";"tournantes";"tournants";0;13;91646
"tournicotant";"tournicotante";"tournicotantes";"tournicotants";0;0;91647
"tournillant";"tournillante";"tournillantes";"tournillants";0;0;91648
"tourniquant";"tourniquante";"tourniquantes";"tourniquants";0;0;91649
"tournoyant";"tournoyante";"tournoyantes";"tournoyants";0;0;91650
"toussaillant";"toussaillante";"toussaillantes";"toussaillants";0;0;91651
"toussant";"toussante";"toussantes";"toussants";0;0;91652
"toussotant";"toussotante";"toussotantes";"toussotants";0;0;91653
"traboulant";"traboulante";"traboulantes";"traboulants";0;0;91654
"tracanant";"tracanante";"tracanantes";"tracanants";0;0;91655
"tracassant";"tracassante";"tracassantes";"tracassants";0;0;91656
"traçant";"traçante";"traçantes";"traçants";0;0;91657
"tractant";"tractante";"tractantes";"tractants";0;0;91659
"traficotant";"traficotante";"traficotantes";"traficotants";0;0;91661
"trafiquant";"trafiquante";"trafiquantes";"trafiquants";0;1;91662
"trahissant";"trahissante";"trahissantes";"trahissants";0;0;91663
"traînaillant";"traînaillante";"traînaillantes";"traînaillants";0;0;91664
"traînassant";"traînassante";"traînassantes";"traînassants";0;0;91665
"traînant";"traînante";"traînantes";"traînants";0;2;91666
