"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"affétant";"affétante";"affétantes";"affétants";0;0;84797
"agaçant";"agaçante";"agaçantes";"agaçants";0;2;84799
"agençant";"agençante";"agençantes";"agençants";0;0;84800
"autodestructeur";"autodestructrice";"autodestructrices";"autodestructeurs";0;0;46292
"autogéré";"autogérée";"autogérées";"autogérés";0;0;46297
"automnal";"automnale";"automnales";"automnaux";0;1;46299
"automoteur";"automotrice";"automotrices";"automoteurs";0;4;46302
"autoportant";"autoportante";"autoportantes";"autoportants";0;0;46305
"autoporteur";"autoporteuse";"autoporteuses";"autoporteurs";0;0;46306
"autopropulsé";"autopropulsée";"autopropulsées";"autopropulsés";0;0;46307
"autoroutier";"autoroutière";"autoroutières";"autoroutiers";0;3;46310
"autrichien";"autrichienne";"autrichiennes";"autrichiens";0;21;46311
"avantageux";"avantageuse";"avantageuses";;0;7;46317
"avaricieux";"avaricieuse";"avaricieuses";;0;0;46319
"aventureux";"aventureuse";"aventureuses";;0;8;46322
"aventurier";"aventurière";"aventurières";"aventuriers";0;18;46323
"avenu";"avenue";"avenues";"avenus";0;1;46325
"avertisseur";"avertisseuse";"avertisseuses";"avertisseurs";0;1;46327
"avignonnais";"avignonnaise";"avignonnaises";;0;0;46333
"agglomérant";"agglomérante";"agglomérantes";"agglomérants";0;0;84801
"agglutinant";"agglutinante";"agglutinantes";"agglutinants";0;2;84802
"aggravant";"aggravante";"aggravantes";"aggravants";0;3;84803
"agiotant";"agiotante";"agiotantes";"agiotants";0;0;84804
"agissant";"agissante";"agissantes";"agissants";0;1470;84805
"agitant";"agitante";"agitantes";"agitants";0;0;84806
"agnelant";"agnelante";"agnelantes";"agnelants";0;0;84807
"agonissant";"agonissante";"agonissantes";"agonissants";0;0;84808
"agrafant";"agrafante";"agrafantes";"agrafants";0;0;84810
"avocassier";"avocassière";"avocassières";"avocassiers";0;0;46338
"axial";"axiale";"axiales";"axiaux";0;3;46344
"aérien";"aérienne";"aériennes";"aériens";0;36;46360
"aéronaval";"aéronavale";"aéronavales";"aéronavals";0;0;46364
"aéroporté";"aéroportée";"aéroportées";"aéroportés";0;0;46365
"aîné";"aînée";"aînées";"aînés";0;39;46367
"babillard";"babillarde";"babillardes";"babillards";0;0;46369
"babylonien";"babylonienne";"babyloniennes";"babyloniens";0;0;46370
"baconien";"baconienne";"baconiennes";"baconiens";0;0;46373
"bactérien";"bactérienne";"bactériennes";"bactériens";0;2;46375
"badaud";"badaude";"badaudes";"badauds";0;4;46378
"badin";"badine";"badines";"badins";0;2;46379
"bafouilleur";"bafouilleuse";"bafouilleuses";"bafouilleurs";0;0;46380
"bai";"baie";"baies";"bais";0;2;46382
"baladeur";"baladeuse";"baladeuses";"baladeurs";0;3;46385
"agrandissant";"agrandissante";"agrandissantes";"agrandissants";0;0;84811
"agréant";"agréante";"agréantes";"agréants";0;0;84812
"agrégeant";"agrégeante";"agrégeantes";"agrégeants";0;0;84813
"agrémentant";"agrémentante";"agrémentantes";"agrémentants";0;0;84814
"agressant";"agressante";"agressantes";"agressants";0;0;84815
"agrichant";"agrichante";"agrichantes";"agrichants";0;0;84816
"agriffant";"agriffante";"agriffantes";"agriffants";0;0;84817
"agrippant";"agrippante";"agrippantes";"agrippants";0;0;84818
"baleinier";"baleinière";"baleinières";"baleiniers";0;0;46389
"balourd";"balourde";"balourdes";"balourds";0;0;46396
"banal";"banale";"banales";"banals";0;2;46403
"bancal";"bancale";"bancales";"bancals";0;1;46406
"baptismal";"baptismale";"baptismales";"baptismaux";0;1;46411
"barbelé";"barbelée";"barbelées";"barbelés";0;4;46419
"barbu";"barbue";"barbues";"barbus";0;3;46422
"barlong";"barlongue";"barlongues";"barlongs";0;0;46424
"bas";"basse";"basses";;0;1222;46428
"basquais";"basquaise";"basquaises";;0;0;46438
"bastillé";"bastillée";"bastillées";"bastillés";0;0;46440
"aguerrissant";"aguerrissante";"aguerrissantes";"aguerrissants";0;0;84819
"aguichant";"aguichante";"aguichantes";"aguichants";0;0;84820
"ahanant";"ahanante";"ahanantes";"ahanants";0;1;84821
"ahannant";"ahannante";"ahannantes";"ahannants";0;0;84822
"aheurtant";"aheurtante";"aheurtantes";"aheurtants";0;0;84823
"ahurissant";"ahurissante";"ahurissantes";"ahurissants";0;3;84824
"aichant";"aichante";"aichantes";"aichants";0;0;84825
"aidant";"aidante";"aidantes";"aidants";0;19;84826
"aigrissant";"aigrissante";"aigrissantes";"aigrissants";0;0;84827
"aiguillant";"aiguillante";"aiguillantes";"aiguillants";0;0;84828
"aiguilletant";"aiguilletante";"aiguilletantes";"aiguilletants";0;0;84829
"batailleur";"batailleuse";"batailleuses";"batailleurs";0;0;46442
"bathyal";"bathyale";"bathyales";"bathyaux";0;0;46446
"baudelairien";"baudelairienne";"baudelairiennes";"baudelairiens";0;1;46449
"bavard";"bavarde";"bavardes";"bavards";0;11;46450
"bavarois";"bavaroise";"bavaroises";;0;3;46451
"baveux";"baveuse";"baveuses";;0;0;46452
"beauceron";"beauceronne";"beauceronnes";"beaucerons";0;0;46453
"belligérant";"belligérante";"belligérantes";"belligérants";0;0;46459
"belliqueux";"belliqueuse";"belliqueuses";;0;1;46460
"bellot";"bellotte";"bellottes";"bellots";0;0;46461
"benoît";"benoîte";"benoîtes";"benoîts";0;1;46464
"berceur";"berceuse";"berceuses";"berceurs";0;0;46470
"bergsonien";"bergsonienne";"bergsoniennes";"bergsoniens";0;0;46471
"berlinois";"berlinoise";"berlinoises";;0;1;46472
"berrichon";"berrichonne";"berrichonnes";"berrichons";0;0;46473
"besson";"bessonne";"bessonnes";"bessons";0;160;46476
"bestial";"bestiale";"bestiales";"bestiaux";0;8;46477
"betteravier";"betteravière";"betteravières";"betteraviers";0;0;46478
"beurrier";"beurrière";"beurrières";"beurriers";0;0;46479
"beylical";"beylicale";"beylicales";"beylicaux";0;0;46481
"biais";"biaise";"biaises";;0;345;46482
"biarrot";"biarrote";"biarrotes";"biarrots";0;0;46483
"bicaméral";"bicamérale";"bicamérales";"bicaméraux";0;0;46488
"bicarré";"bicarrée";"bicarrées";"bicarrés";0;0;46489
"aiguillonnant";"aiguillonnante";"aiguillonnantes";"aiguillonnants";0;0;84830
"aillant";"aillante";"aillantes";"aillants";0;0;84832
"aimantant";"aimantante";"aimantantes";"aimantants";0;0;84833
"aimant";"aimante";"aimantes";"aimants";0;5;84834
"airant";"airante";"airantes";"airants";0;0;84835
"bienfaiteur";"bienfaitrice";"bienfaitrices";"bienfaiteurs";0;3;46497
"bienheureux";"bienheureuse";"bienheureuses";;0;6;46498
"biennal";"biennale";"biennales";"biennaux";0;1;46499
"bienséant";"bienséante";"bienséantes";"bienséants";0;1;46500
"bienveillant";"bienveillante";"bienveillantes";"bienveillants";0;2;46501
"bienvenu";"bienvenue";"bienvenues";"bienvenus";0;2;46502
"bigleux";"bigleuse";"bigleuses";;0;0;46509
"bigot";"bigote";"bigotes";"bigots";0;1;46510
"bilatéral";"bilatérale";"bilatérales";"bilatéraux";0;9;46512
"bileux";"bileuse";"bileuses";;0;0;46513
"bilieux";"bilieuse";"bilieuses";;0;1;46515
"bilié";"biliée";"biliées";"biliés";0;0;46518
"bilobé";"bilobée";"bilobées";"bilobés";0;0;46519
"bimensuel";"bimensuelle";"bimensuelles";"bimensuels";0;0;46522
"bimestriel";"bimestrielle";"bimestrielles";"bimestriels";0;1;46523
"binoclard";"binoclarde";"binoclardes";"binoclards";0;0;46530
"biparti";"bipartie";"biparties";"bipartis";0;0;46538
"bipenné";"bipennée";"bipennées";"bipennés";0;0;46540
"biplan";"biplane";"biplanes";"biplans";0;4;46542
"biquotidien";"biquotidienne";"biquotidiennes";"biquotidiens";0;0;46546
"birman";"birmane";"birmanes";"birmans";0;3;46547
"bis";"bise";"bises";;0;426;46548
"biscayen";"biscayenne";"biscayennes";"biscayens";0;0;46550
"biscaïen";"biscaïenne";"biscaïennes";"biscaïens";0;0;46551
"biscornu";"biscornue";"biscornues";"biscornus";0;0;46552
"bissecteur";"bissectrice";"bissectrices";"bissecteurs";0;0;46556
"bitumeux";"bitumeuse";"bitumeuses";;0;0;46559
"bitumineux";"bitumineuse";"bitumineuses";;0;0;46560
"bivalent";"bivalente";"bivalentes";"bivalents";0;1;46562
"blafard";"blafarde";"blafardes";"blafards";0;2;46566
"blanc";"blanche";"blanches";"blancs";0;88;46567
"blasphémateur";"blasphématrice";"blasphématrices";"blasphémateurs";0;0;46570
"blet";"blette";"blettes";"blets";0;0;46576
"bleu";"bleue";"bleues";"bleus";0;47;46577
"blond";"blonde";"blondes";"blonds";0;61;46581
"blondin";"blondine";"blondines";"blondins";0;0;46583
"bluffeur";"bluffeuse";"bluffeuses";"bluffeurs";0;0;46584
"bocager";"bocagère";"bocagères";"bocagers";0;0;46589
"bohémien";"bohémienne";"bohémiennes";"bohémiens";0;3;46592
"ajointant";"ajointante";"ajointantes";"ajointants";0;0;84836
"ajourant";"ajourante";"ajourantes";"ajourants";0;0;84837
"ajournant";"ajournante";"ajournantes";"ajournants";0;0;84838
"ajoutant";"ajoutante";"ajoutantes";"ajoutants";0;44;84839
"ajustant";"ajustante";"ajustantes";"ajustants";0;0;84840
"alambiquant";"alambiquante";"alambiquantes";"alambiquants";0;0;84841
"alanguissant";"alanguissante";"alanguissantes";"alanguissants";0;0;84842
"alarmant";"alarmante";"alarmantes";"alarmants";0;7;84843
"boiteux";"boiteuse";"boiteuses";;0;2;46594
"bolonais";"bolonaise";"bolonaises";;0;0;46599
"booléen";"booléenne";"booléennes";"booléens";0;1;46608
"bordelais";"bordelaise";"bordelaises";;0;9;46610
"bordier";"bordière";"bordières";"bordiers";0;0;46611
"boriqué";"boriquée";"boriquées";"boriqués";0;0;46613
"boréal";"boréale";"boréales";"boréaux";0;2;46615
"boscot";"boscote";"boscotes";"boscots";0;0;46616
"bosnien";"bosnienne";"bosniennes";"bosniens";0;1;46618
"bossu";"bossue";"bossues";"bossus";0;3;46619
"bot";"bote";"botes";"bots";0;24;46620
"boudeur";"boudeuse";"boudeuses";"boudeurs";0;3;46627
"boueux";"boueuse";"boueuses";;0;4;46629
"bouffon";"bouffonne";"bouffonnes";"bouffons";0;6;46633
"bougon";"bougonne";"bougonnes";"bougons";0;2;46634
"bouleté";"bouletée";"bouletées";"bouletés";0;0;46640
"boulevardier";"boulevardière";"boulevardières";"boulevardiers";0;2;46641
"alentissant";"alentissante";"alentissantes";"alentissants";0;0;84847
"alertant";"alertante";"alertantes";"alertants";0;0;84848
"alevinant";"alevinante";"alevinantes";"alevinants";0;0;84850
"aliénant";"aliénante";"aliénantes";"aliénants";0;1;84851
"alignant";"alignante";"alignantes";"alignants";0;0;84852
"alimentant";"alimentante";"alimentantes";"alimentants";0;5;84853
"alitant";"alitante";"alitantes";"alitants";0;0;84854
"allaitant";"allaitante";"allaitantes";"allaitants";0;0;84855
"alléchant";"alléchante";"alléchantes";"alléchants";0;2;84856
"allégeant";"allégeante";"allégeantes";"allégeants";0;0;84857
"allégissant";"allégissante";"allégissantes";"allégissants";0;0;84858
"boulinier";"boulinière";"boulinières";"bouliniers";0;0;46644
"boulonnais";"boulonnaise";"boulonnaises";;0;0;46646
"boulot";"boulotte";"boulottes";"boulots";0;1;46647
"bourbeux";"bourbeuse";"bourbeuses";;0;0;46648
"bourbonien";"bourbonienne";"bourboniennes";"bourboniens";0;0;46649
"bourbonnais";"bourbonnaise";"bourbonnaises";;0;0;46650
"bourgeois";"bourgeoise";"bourgeoises";;0;1;46652
"bourguignon";"bourguignonne";"bourguignonnes";"bourguignons";0;1;46654
"bourlingueur";"bourlingueuse";"bourlingueuses";"bourlingueurs";0;0;46655
"bourratif";"bourrative";"bourratives";"bourratifs";0;0;46656
"bourru";"bourrue";"bourrues";"bourrus";0;3;46658
"boursicotier";"boursicotière";"boursicotières";"boursicotiers";0;0;46660
"boursier";"boursière";"boursières";"boursiers";0;2;46661
"boutonneux";"boutonneuse";"boutonneuses";;0;0;46663
"bovin";"bovine";"bovines";"bovins";0;5;46665
"brabançon";"brabançonne";"brabançonnes";"brabançons";0;1;46666
"brachial";"brachiale";"brachiales";"brachiaux";0;6;46667
"braillard";"braillarde";"braillardes";"braillards";0;1;46669
"brailleur";"brailleuse";"brailleuses";"brailleurs";0;0;46670
"branchial";"branchiale";"branchiales";"branchiaux";0;0;46671
"branchu";"branchue";"branchues";"branchus";0;0;46672
"branleur";"branleuse";"branleuses";"branleurs";0;0;46676
"bredouilleur";"bredouilleuse";"bredouilleuses";"bredouilleurs";0;0;46682
"bref";"brève";"brèves";"brefs";0;80;46683
"bressan";"bressane";"bressanes";"bressans";0;0;46684
"breton";"bretonne";"bretonnes";"bretons";0;1;46686
"alléguant";"alléguante";"alléguantes";"alléguants";0;0;84860
"allant";"allante";"allantes";"allants";0;110;84861
"alliant";"alliante";"alliantes";"alliants";0;2;84862
"allongeant";"allongeante";"allongeantes";"allongeants";0;1;84863
"allotissant";"allotissante";"allotissantes";"allotissants";0;0;84864
"allouant";"allouante";"allouantes";"allouants";0;2;84865
"allumant";"allumante";"allumantes";"allumants";0;0;84866
"bretonnant";"bretonnante";"bretonnantes";"bretonnants";0;0;46687
"briard";"briarde";"briardes";"briards";0;3;46690
"brioché";"briochée";"briochées";"briochés";0;0;46695
"bromé";"bromée";"bromées";"bromés";0;0;46702
"bronchiteux";"bronchiteuse";"bronchiteuses";;0;0;46704
"brouilleur";"brouilleuse";"brouilleuses";"brouilleurs";0;0;46707
"brouillon";"brouillonne";"brouillonnes";"brouillons";0;1;46708
"broussailleux";"broussailleuse";"broussailleuses";;0;2;46710
"brownien";"brownienne";"browniennes";"browniens";0;0;46712
"bruineux";"bruineuse";"bruineuses";;0;0;46713
"brumeux";"brumeuse";"brumeuses";;0;2;46715
"brun";"brune";"brunes";"bruns";0;2;46716
"brunet";"brunette";"brunettes";"brunets";0;165;46717
"brut";"brute";"brutes";"bruts";0;16;46721
"brutal";"brutale";"brutales";"brutaux";0;3;46722
"bruxellois";"bruxelloise";"bruxelloises";;0;4;46723
"bruyant";"bruyante";"bruyantes";"bruyants";0;1;46724
"brûlant";"brûlante";"brûlantes";"brûlants";0;24;46727
"brûlé";"brûlée";"brûlées";"brûlés";0;2;46728
"buccal";"buccale";"buccales";"buccaux";0;0;46730
"alluvionnant";"alluvionnante";"alluvionnantes";"alluvionnants";0;0;84867
"alourdissant";"alourdissante";"alourdissantes";"alourdissants";0;2;84868
"alpaguant";"alpaguante";"alpaguantes";"alpaguants";0;0;84869
"altérant";"altérante";"altérantes";"altérants";0;0;84871
"alternant";"alternante";"alternantes";"alternants";0;0;84872
"aluminant";"aluminante";"aluminantes";"aluminants";0;0;84873
"alunant";"alunante";"alunantes";"alunants";0;0;84874
"alunissant";"alunissante";"alunissantes";"alunissants";0;0;84875
"amadouant";"amadouante";"amadouantes";"amadouants";0;0;84876
"amaigrissant";"amaigrissante";"amaigrissantes";"amaigrissants";0;0;84877
"buissonnant";"buissonnante";"buissonnantes";"buissonnants";0;0;46735
"buissonneux";"buissonneuse";"buissonneuses";;0;0;46736
"buissonnier";"buissonnière";"buissonnières";"buissonniers";0;0;46737
"bulbeux";"bulbeuse";"bulbeuses";;0;3;46739
"bulleux";"bulleuse";"bulleuses";;0;0;46743
"burelé";"burelée";"burelées";"burelés";0;0;46746
"butineur";"butineuse";"butineuses";"butineurs";0;2;46750
"butyreux";"butyreuse";"butyreuses";;0;0;46752
"buveur";"buveuse";"buveuses";"buveurs";0;1;46757
"byronien";"byronienne";"byroniennes";"byroniens";0;0;46758
"bâtard";"bâtarde";"bâtardes";"bâtards";0;3;46760
"béarnais";"béarnaise";"béarnaises";;0;2;46765
"béat";"béate";"béates";"béats";0;4;46766
"bédouin";"bédouine";"bédouines";"bédouins";0;2;46770
"bégu";"béguë";"béguës";"bégus";0;0;46773
"bénigne";"bénin";"bénins";"bénignes";0;0;46776
"bénisseur";"bénisseuse";"bénisseuses";"bénisseurs";0;0;46777
"bénit";"bénite";"bénites";"bénits";0;0;46778
"béotien";"béotienne";"béotiennes";"béotiens";0;1;46782
"béquillard";"béquillarde";"béquillardes";"béquillards";0;0;46783
"bêta";"bêtasse";"bêtasses";"bêtas";0;0;46786
"amalgamant";"amalgamante";"amalgamantes";"amalgamants";0;0;84878
"amanchant";"amanchante";"amanchantes";"amanchants";0;0;84879
"amarinant";"amarinante";"amarinantes";"amarinants";0;0;84880
"amarrant";"amarrante";"amarrantes";"amarrants";0;0;84881
"amassant";"amassante";"amassantes";"amassants";0;0;84882
"amatissant";"amatissante";"amatissantes";"amatissants";0;0;84883
"ambitionnant";"ambitionnante";"ambitionnantes";"ambitionnants";0;0;84884
"amblant";"amblante";"amblantes";"amblants";0;0;84885
"ambrant";"ambrante";"ambrantes";"ambrants";0;0;84886
"bûcheur";"bûcheuse";"bûcheuses";"bûcheurs";0;0;46789
"cabochard";"cabocharde";"cabochardes";"cabochards";0;0;46793
"cacaoté";"cacaotée";"cacaotées";"cacaotés";0;0;46795
"cachottier";"cachottière";"cachottières";"cachottiers";0;2;46797
"cadastral";"cadastrale";"cadastrales";"cadastraux";0;0;46801
"cadavéreux";"cadavéreuse";"cadavéreuses";;0;0;46802
"cadet";"cadette";"cadettes";"cadets";0;5;46805
"caduc";"caduque";"caduques";"caducs";0;7;46806
"cafardeux";"cafardeuse";"cafardeuses";;0;0;46807
"cafouilleur";"cafouilleuse";"cafouilleuses";"cafouilleurs";0;0;46808
"cafouilleux";"cafouilleuse";"cafouilleuses";;0;0;46809
"cagnard";"cagnarde";"cagnardes";"cagnards";0;0;46811
"cagneux";"cagneuse";"cagneuses";;0;1;46812
"cagot";"cagote";"cagotes";"cagots";0;0;46813
"cahoteux";"cahoteuse";"cahoteuses";;0;2;46815
"caillouteux";"caillouteuse";"caillouteuses";;0;0;46816
"cajoleur";"cajoleuse";"cajoleuses";"cajoleurs";0;0;46819
"calabrais";"calabraise";"calabraises";;0;0;46820
"calamiteux";"calamiteuse";"calamiteuses";;0;5;46822
"calcifié";"calcifiée";"calcifiées";"calcifiés";0;1;46824
"calculateur";"calculatrice";"calculatrices";"calculateurs";0;4;46827
"calculeux";"calculeuse";"calculeuses";;0;0;46828
"californien";"californienne";"californiennes";"californiens";0;5;46830
"calleux";"calleuse";"calleuses";;0;1;46831
"calomnieux";"calomnieuse";"calomnieuses";;0;0;46836
"améliorant";"améliorante";"améliorantes";"améliorants";0;0;84887
"aménageant";"aménageante";"aménageantes";"aménageants";0;0;84888
"amendant";"amendante";"amendantes";"amendants";0;9;84889
"amenant";"amenante";"amenantes";"amenants";0;7;84890
"amerrissant";"amerrissante";"amerrissantes";"amerrissants";0;0;84893
"calédonien";"calédonienne";"calédoniennes";"calédoniens";0;0;46844
"camard";"camarde";"camardes";"camards";0;0;46845
